"Id","DateIn","CustomerId","DestinationId","PickupPointId","DriverId","PortId","Adults","Kids","Free","Remarks","UserId"
1140,2020-08-10,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1141,2020-08-10,141,2,964,8,2,4,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1142,2020-08-10,141,2,1244,8,1,2,2,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1143,2020-08-10,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1144,2020-08-10,141,2,1169,6,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1145,2020-08-10,141,2,1244,8,1,5,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1146,2020-08-10,141,2,964,8,2,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1147,2020-08-10,189,2,1244,8,1,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1148,2020-08-10,141,2,1244,8,1,6,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1149,2020-08-10,175,2,964,8,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1150,2020-08-10,73,2,866,23,2,6,3,0,"PICK UP OLIVE GROVE","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1151,2020-08-10,35,2,885,6,1,4,0,0,"754","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1152,2020-08-10,35,2,1158,22,1,2,0,0,"DANIELLE LEE","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1153,2020-08-10,35,2,1037,22,1,2,0,0,"111, PICK UP TROPICANA BAR","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1154,2020-08-10,35,2,871,6,1,2,0,0,"716","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1155,2020-08-10,35,2,1085,1,1,2,0,0,"ESTHER SCHIPPER","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1156,2020-08-10,35,2,1144,1,1,2,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1157,2020-08-11,143,2,1244,8,1,3,0,1,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1158,2020-08-11,173,2,1040,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1159,2020-08-11,141,2,1133,1,1,2,0,0,"DEBONO","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1160,2020-08-11,141,2,964,8,2,16,0,0,"BOHEMIAN, 15 + 1 REP","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1161,2020-08-11,200,2,1123,1,2,2,2,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1162,2020-08-11,5,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1163,2020-08-11,143,2,1698,27,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1164,2020-08-11,143,2,907,27,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1165,2020-08-11,143,2,935,27,1,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1166,2020-08-11,155,2,1100,6,2,2,2,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1167,2020-08-11,141,2,964,8,2,4,0,0,"ORESTIS - KIOSK","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1168,2020-08-11,194,2,957,3,2,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1169,2020-08-11,73,2,872,3,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1170,2020-08-11,141,2,1029,6,1,1,0,0,"PINK PALACE RN206","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1171,2020-08-11,73,2,866,3,2,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1172,2020-08-11,141,2,887,23,2,2,0,0,"STARS STDS","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1173,2020-08-11,183,2,1123,1,2,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1174,2020-08-11,5,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1175,2020-08-11,153,2,1205,27,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1176,2020-08-11,200,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1177,2020-08-11,141,2,1699,1,2,1,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1178,2020-08-11,141,2,1244,8,1,1,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1179,2020-08-11,141,2,1244,8,1,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1180,2020-08-11,141,2,1244,8,1,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1181,2020-08-11,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1182,2020-08-11,141,2,1613,6,1,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1183,2020-08-11,141,2,964,8,2,6,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1184,2020-08-11,13,2,940,3,2,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1185,2020-08-11,143,2,935,27,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1186,2020-08-11,229,2,1669,1,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1187,2020-08-11,155,2,1100,6,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1188,2020-08-11,143,2,1244,8,1,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1189,2020-08-11,202,2,953,1,1,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1190,2020-08-11,13,2,1168,3,2,7,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1191,2020-08-11,175,2,964,8,2,6,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1192,2020-08-11,143,2,935,27,1,1,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1193,2020-08-11,155,2,1100,6,2,6,2,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1194,2020-08-11,181,2,1601,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1195,2020-08-11,73,2,964,8,2,4,2,0,"25,- ADULTS, 15,- CHILDREN","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1196,2020-08-11,141,2,964,8,2,4,0,0,"ORESTIS - KIOSK","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1197,2020-08-11,200,2,1244,8,1,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1198,2020-08-11,189,2,1244,8,1,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1199,2020-08-11,181,2,1086,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1200,2020-08-11,143,2,935,27,1,1,2,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1201,2020-08-11,141,2,964,8,2,3,0,0,"ORESTIS - KIOSK","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1202,2020-08-11,229,2,964,8,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1203,2020-08-11,189,2,1244,8,1,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1204,2020-08-11,141,2,1029,6,1,3,0,0,"PINK PALACE, RN208","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1205,2020-08-11,141,2,1029,6,1,1,0,0,"PINK PALACE","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1206,2020-08-11,141,2,1056,1,2,2,0,0,"OASIS 401","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1207,2020-08-11,173,2,1040,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1208,2020-08-11,73,2,872,3,2,5,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1209,2020-08-11,143,2,1698,27,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1210,2020-08-11,141,2,964,8,2,8,0,0,"ORESTIS - KIOSK","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1211,2020-08-11,155,2,1100,6,2,1,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1212,2020-08-11,155,2,1100,6,2,4,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1213,2020-08-11,229,2,1695,1,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1214,2020-08-11,141,2,1244,8,1,2,0,0,"TICKET AROUND CORFU","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1215,2020-08-11,141,2,1244,8,1,2,2,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1216,2020-08-11,141,2,1126,6,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1217,2020-08-11,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1218,2020-08-11,73,2,964,8,2,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1219,2020-08-11,8,2,1175,27,1,1,0,0,"301","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1220,2020-08-11,8,2,1071,22,1,4,0,0,"256","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1221,2020-08-11,8,2,1071,22,1,1,2,0,"251","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1222,2020-08-11,8,2,1071,22,1,4,0,0,"199","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1223,2020-08-11,8,2,1064,22,1,3,1,0,"224","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1224,2020-08-11,133,2,1161,1,1,2,0,0,"JAROLIMKOVA LUCIE","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1225,2020-08-11,133,2,1244,8,1,1,0,0,"REP DANIELA","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1226,2020-08-11,133,2,1161,1,1,2,0,0,"PLSKO ALES","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1227,2020-08-11,133,2,1158,22,1,2,0,0,"BARRUET","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1228,2020-08-11,133,2,1158,22,1,1,0,0,"270","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1229,2020-08-11,133,2,1158,22,1,2,2,0,"871","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1230,2020-08-11,133,2,1123,1,2,6,0,0,"22","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1231,2020-08-11,133,2,1117,3,2,2,0,0,"321","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1232,2020-08-11,133,2,1117,3,2,2,0,0,"117","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1233,2020-08-11,133,2,1117,3,2,2,0,0,"105","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1234,2020-08-11,133,2,1691,23,2,2,0,0,"1506","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1235,2020-08-11,133,2,1691,23,2,2,0,0,"1522","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1236,2020-08-11,133,2,1100,6,2,2,0,0,"1823","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1237,2020-08-11,35,2,1100,1,2,2,0,0,"SANDY VILLAS 412","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1238,2020-08-11,226,2,1100,6,2,2,4,0,"1116","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1239,2020-08-11,226,2,1621,6,2,2,0,0,"651","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1240,2020-08-11,226,2,957,3,2,2,0,0,"3504","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1241,2020-08-11,22,2,1100,1,2,2,2,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1242,2020-08-11,22,2,1665,27,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1243,2020-08-11,22,2,995,23,2,1,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1244,2020-08-11,22,2,1148,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1245,2020-08-11,141,2,1244,8,1,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1246,2020-08-11,141,2,1244,8,1,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1247,2020-08-11,141,2,1244,8,1,3,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1248,2020-08-11,141,2,964,8,2,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1249,2020-08-11,141,2,964,8,2,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1250,2020-08-11,141,2,1100,1,2,2,0,0,"CHECK YETI","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1251,2020-08-11,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1252,2020-08-11,141,2,1100,1,2,2,0,0,"CHECK YETI","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1253,2020-08-11,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1254,2020-08-12,143,2,907,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1255,2020-08-12,141,2,1244,8,1,2,1,0,"SEA BOOKING QNSUFH, PAY ON BOAT 55,-","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1256,2020-08-12,143,2,907,22,1,2,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1257,2020-08-12,181,2,1665,27,1,4,1,1,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1258,2020-08-12,202,2,1620,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1259,2020-08-12,181,2,1161,1,1,3,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1260,2020-08-12,143,2,1698,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1261,2020-08-12,181,2,1665,27,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1262,2020-08-12,181,2,1086,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1263,2020-08-12,155,2,1100,1,2,7,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1264,2020-08-12,181,2,1086,1,1,5,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1265,2020-08-12,183,2,974,1,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1266,2020-08-12,141,2,957,9,2,2,0,0,"CAPO DI CORFU 1803","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1267,2020-08-12,200,2,1691,23,2,2,0,0,"NINA ANDREADI","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1268,2020-08-12,143,2,1189,22,1,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1269,2020-08-12,181,2,1161,1,1,2,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1270,2020-08-12,143,2,1204,22,1,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1271,2020-08-12,141,2,1613,6,1,2,0,0,"HOTEL ROMANTIC","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1272,2020-08-12,175,2,964,8,2,2,2,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1273,2020-08-12,189,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1274,2020-08-12,141,2,952,9,2,2,0,0,"SUNRISE","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1275,2020-08-12,143,2,907,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1276,2020-08-12,181,2,935,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1277,2020-08-12,193,2,964,8,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1278,2020-08-12,155,2,1100,1,2,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1279,2020-08-12,145,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1280,2020-08-12,5,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1281,2020-08-12,200,2,1201,6,1,2,1,0,"KERSTIN ZEMANN","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1282,2020-08-12,5,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1283,2020-08-12,141,2,964,8,2,4,0,0,"ΤΣΑΜΟΝΣΣΙΑΝ, 4 x 30,-","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1284,2020-08-12,141,2,1244,8,1,4,0,0,"ΓΕΩΡΓΙΑΔΗΣ ΓΕΩΡΓΙΟΣ 6988992250,χ30,-","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1285,2020-08-12,189,2,1246,6,1,1,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1286,2020-08-12,141,2,1613,6,1,2,0,0,"HOTEL ROMANTIC","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1287,2020-08-12,202,2,1148,1,1,6,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1288,2020-08-12,178,2,914,22,1,2,0,0,"ALMYROS BEACH MAIN GATE","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1289,2020-08-12,125,2,990,22,1,1,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1290,2020-08-12,141,2,964,8,2,2,2,0,"ΑΘΑΝΑΣΙΟΣ ΝΙΚΟΛΟΠΟΥΛΟΣ, x 30,-","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1291,2020-08-12,229,2,1041,1,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1292,2020-08-12,141,2,1056,1,2,4,0,0,"OASIS 412","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1293,2020-08-12,175,2,964,8,2,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1294,2020-08-12,181,2,1601,1,1,1,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1295,2020-08-12,178,2,1169,6,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1296,2020-08-12,230,2,1665,27,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1297,2020-08-12,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1298,2020-08-12,141,2,1699,1,2,2,0,0,"SEA BOOKING PRB3TF, PAY ON BOAT 44,-","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1299,2020-08-12,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1300,2020-08-12,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1301,2020-08-12,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1302,2020-08-12,141,2,1116,1,2,4,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1303,2020-08-12,141,2,1244,8,1,4,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1304,2020-08-12,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1305,2020-08-12,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1306,2020-08-12,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1307,2020-08-12,141,2,1244,8,1,3,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1308,2020-08-12,141,2,1244,8,1,3,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1309,2020-08-12,141,2,1244,8,1,4,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1310,2020-08-12,141,2,1244,8,1,4,0,0,"CHECK YETI","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1311,2020-08-12,141,2,958,22,1,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1312,2020-08-12,141,2,1244,8,1,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1313,2020-08-12,141,2,1029,6,1,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1314,2020-08-12,167,2,1244,8,1,8,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1315,2020-08-12,143,2,935,22,1,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1316,2020-08-12,181,2,1161,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1317,2020-08-12,181,2,1177,6,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1318,2020-08-12,13,2,872,9,2,1,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1319,2020-08-12,181,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1320,2020-08-12,181,2,1086,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1321,2020-08-12,73,2,872,9,2,2,0,0,"ONLY RETURN FROM PAXOS","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1322,2020-08-12,143,2,935,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1323,2020-08-12,141,2,964,8,2,4,0,0,"ORESTIS - KIOSK","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1324,2020-08-12,175,2,964,8,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1325,2020-08-12,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1326,2020-08-12,141,2,1244,8,1,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1327,2020-08-12,141,2,964,8,2,6,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1328,2020-08-12,133,2,1244,8,1,2,0,0,"CHEF REP BLUE STYLE KLARA + FATHER","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1329,2020-08-12,141,2,1700,1,1,4,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1330,2020-08-12,72,2,1108,1,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1331,2020-08-12,133,2,1161,1,1,2,1,0,"526","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1332,2020-08-12,218,2,1244,8,1,39,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1333,2020-08-12,35,2,1083,1,1,2,0,0,"ESTHER VAN DER LEEST","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1334,2020-08-12,22,2,1100,1,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1335,2020-08-12,22,2,1025,23,2,3,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1336,2020-08-12,22,2,1100,1,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1337,2020-08-12,226,2,1155,6,1,2,0,0,"21","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1338,2020-08-12,226,2,1155,6,1,1,0,0,"33","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1339,2020-08-12,141,2,1244,8,1,2,1,0,"SEA BOOKING YPZFWJ, PAY ON BOAT 55,-","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1340,2020-08-12,218,2,1146,22,1,1,0,0,"PICK UP EXIT 4 ACHARAVI, REP","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1341,2020-08-13,183,3,1123,1,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1342,2020-08-13,141,3,964,8,2,16,0,0,"BOHEMIAN, 15 + 1 REP","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1343,2020-08-13,209,3,864,9,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1344,2020-08-13,141,3,1244,8,1,2,0,0,"MARTINA","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1345,2020-08-13,143,3,1698,21,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1346,2020-08-13,12,3,964,8,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1347,2020-08-13,175,3,964,8,2,3,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1348,2020-08-13,229,3,1695,1,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1349,2020-08-13,141,3,1056,1,2,3,0,0,"OASIS RN 210","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1350,2020-08-13,194,3,957,9,2,2,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1351,2020-08-13,73,3,940,9,2,2,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1352,2020-08-13,230,3,1665,21,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1353,2020-08-13,189,3,1244,8,1,3,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1354,2020-08-13,141,3,1056,1,2,2,0,0,"OASIS 206","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1355,2020-08-13,173,3,1040,22,1,5,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1356,2020-08-13,181,3,1086,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1357,2020-08-13,143,3,1206,21,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1358,2020-08-13,183,3,1123,1,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1359,2020-08-13,183,3,1123,1,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1360,2020-08-13,77,3,1177,6,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1361,2020-08-13,175,3,964,8,2,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
